ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
vJEEOgLH7lQ,2023-03-02,0.9930007457733154,1611.0,ABN,300.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VLBcHjxSoX0,2023-03-02,-0.9850168228149414,4053.0,TV9,287.0,8.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
ETggnWCcCzo,2023-03-02,0.9888562560081482,11181.0,Sakshi,36.0,10.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSMUI0y4wkE,2023-03-02,0.9957127571105956,3356.0,TV9,290.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8NaI7h26EOQ,2023-03-02,0.9975850582122804,58753.0,TV9,330.0,83.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AvETKcGUDhM,2023-03-02,-0.9984286427497864,4225.0,TV9,216.0,7.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HxdsV0l4e0g,2023-03-02,-0.9938651919364928,2266.0,TV9,238.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jHnDeyRllFo,2023-03-03,0.9978553652763368,2432.0,TV9,293.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUgATPKI8m8,2023-03-03,-0.9940667152404784,2615.0,TV9,261.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN0irmrXb8I,2023-03-03,0.9974356293678284,4833.0,Sakshi,321.0,45.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
mV4p47CXzj4,2023-03-03,0.9982730150222778,1080.0,TV9,300.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dKY9Q5u1NIA,2023-03-03,0.9977566599845886,22103.0,TV9,118.0,44.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3dNkvaw5Jw0,2023-03-03,0.9976081848144532,3271.0,Sakshi,289.0,16.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
YhpTKiQoZo8,2023-03-03,-0.9956316947937012,9104.0,ABN,226.0,14.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
nu9Z9ZT64sE,2023-03-03,0.997300922870636,13446.0,ABN,320.0,42.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
EFVW_r3vHpw,2023-03-03,0.9986788630485536,2491.0,TV9,277.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
09tIGX571UU,2023-03-04,0.996748685836792,3938.0,TV9,339.0,7.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db7fkrSUW-k,2023-03-04,-0.9967329502105712,3789.0,TV9,322.0,12.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-m_KUPydqnY,2023-03-04,0.9932482242584229,1349.0,Sakshi,267.0,8.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Ce2XpDQ3_IM,2023-03-04,0.9988705515861512,569.0,ABN,179.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lqys863ndW0,2023-03-04,0.998444139957428,1290.0,TV9,262.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IfVcmfRVXjw,2023-03-04,0.9952333569526672,1436.0,TV9,299.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
n_DhSXjwTag,2023-03-04,0.9949572682380676,4683.0,TV9,242.0,7.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3p06UyISfo8,2023-03-04,-0.9981185793876648,64449.0,Sakshi,226.0,144.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
FqEPvl8KUJs,2023-03-06,0.9935426712036132,2625.0,TV9,78.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
iVo2nA_PLzc,2023-03-06,-0.9798234701156616,3787.0,ABN,300.0,18.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zspV9DREjTY,2023-03-07,-0.9988252520561218,6911.0,TV5,176.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hIuXXXMCwQs,2023-03-08,-0.9928733110427856,76162.0,Sakshi,221.0,249.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b7JOzPsQn0,2023-03-09,0.988987386226654,60712.0,ABN,335.0,27.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96d02GW_oWo,2023-03-10,-0.9935212731361388,3200.0,TV9,262.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2ruej2bTA8,2023-03-10,0.9984511137008668,799.0,TV9,315.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hCzh_cmAecY,2023-03-11,-0.9966717958450316,2675.0,Sakshi,148.0,8.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3-t0QD8m_Rk,2023-03-11,-0.9985039234161376,1887.0,TV9,141.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xPeOB3reMuY,2023-03-11,-0.9983766078948976,772.0,TV5,113.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lrJc0Qdou_k,2023-03-13,-0.9711806774139404,2144.0,ABN,172.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z35IqiNhsas,2023-03-13,0.9981069564819336,1511.0,TV9,269.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
gEhEvSRbeBg,2023-03-14,0.994743585586548,1383.0,TV9,228.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GEjNQ0z1Dkk,2023-03-14,0.9954955577850342,3106.0,TV9,223.0,8.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NaerscsvQ5k,2023-03-14,-0.994320273399353,8738.0,TV9,300.0,14.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tG4oW6ILvAo,2023-03-14,-0.9968307614326476,3462.0,TV9,189.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9QwNHHaZ0sg,2023-03-14,-0.9923145174980164,5502.0,TV9,337.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZY1ap-Jz64,2023-03-15,0.9983114004135132,1053.0,TV9,247.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J__wHAB3ZUo,2023-03-15,-0.993598222732544,789.0,ABN,307.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a2rLMnZabOA,2023-03-15,0.9931325316429138,969.0,TV9,223.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wwnNG9b4v64,2023-03-15,0.9941903352737428,832.0,TV5,356.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_aXdeWkXT4o,2023-03-15,0.9720975756645204,933.0,TV9,235.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OSHRn-ifbaM,2023-03-15,0.9984581470489502,81448.0,TV9,223.0,314.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuox5Yz7JTQ,2023-03-16,-0.9994826316833496,2640.0,Sakshi,253.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cx30CY4i3_A,2023-03-17,-0.9980074763298036,31946.0,TV9,315.0,25.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42EUyQy6PT8,2023-03-17,-0.987102210521698,574.0,ABN,315.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yNaJXRjOyUs,2023-03-17,-0.9994884729385376,3425.0,TV9,270.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iEGIjRgj59k,2023-03-17,-0.9950355291366576,1433.0,TV9,173.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
gcPIZUgiYBI,2023-03-18,0.9962961077690125,21171.0,ABN,260.0,29.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNiH4Toawoc,2023-03-18,0.9950289130210876,474116.0,Sakshi,286.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wZRzB7a5BsI,2023-03-18,-0.9986175298690796,4537.0,TV9,220.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15qi3URHKzU,2023-03-18,-0.9935600757598876,1247.0,TV9,180.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1HRrtL6lPbs,2023-03-19,0.9986500144004822,2116.0,TV9,211.0,13.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bG_3fRfSNvU,2023-03-19,-0.9931996464729308,8385.0,TV9,158.0,40.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ogyeSAkSRQ,2023-03-19,0.995089590549469,1770.0,TV9,275.0,10.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ulHlPpI2sTY,2023-03-19,0.9980534315109252,964.0,TV9,278.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m8Ms9NOmAuE,2023-03-19,-0.9978209733963012,3925.0,TV9,184.0,15.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
l4rutDArLCg,2023-03-19,0.9988310933113098,240.0,TV9,60.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNT_8Kba02I,2023-03-19,-0.9915397763252258,39944.0,TV5,325.0,54.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
luNotxalXOY,2023-03-19,-0.9827746748924256,2158.0,TV9,335.0,15.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
d3AJ-Op8PoA,2023-03-20,-0.992715060710907,1873.0,TV9,134.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zi0_KRaa1PY,2023-03-20,-0.9981620907783508,2797.0,TV9,272.0,10.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arQC0f5K0QQ,2023-03-21,0.9753441214561462,1785.0,TV9,296.0,18.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
u6kab5G-7Kk,2023-03-21,0.9919801950454712,1375.0,TV9,279.0,9.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KsdtkHticBk,2023-03-21,-0.9964181184768676,1022.0,TV9,269.0,9.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gUrAq3XYrFQ,2023-03-22,-0.9976275563240052,2891.0,ABN,198.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oLNkJBZKMsY,2023-03-22,-0.9925423860549928,3001.0,TV9,279.0,21.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1
gouBVlCIETw,2023-03-22,-0.96718829870224,24456.0,ABN,195.0,29.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aE-wwlTEQs,2023-03-23,0.9987298846244812,3669.0,Sakshi,322.0,15.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y7VOaQV-Ijg,2023-03-23,0.9849972724914552,14437.0,TV9,221.0,8.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
f9ruCl8LU9g,2023-03-23,0.7912119030952454,4192.0,TV9,275.0,11.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GFU7vq1-sC4,2023-03-24,-0.9926613569259644,6984.0,ABN,205.0,11.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFg-zPg_6_A,2023-03-24,-0.9984681010246276,1375.0,ABN,300.0,11.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gsXWtiRZ38o,2023-03-24,0.9962910413742064,1878.0,TV9,226.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0wc4os7QBQk,2023-03-25,-0.9967189431190492,21644.0,TV9,346.0,12.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kcz_lnHBqi0,2023-03-25,0.9986237287521362,7467.0,Sakshi,342.0,9.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
GlLMKk4GFvc,2023-03-25,0.9871320724487304,4270.0,TV9,95.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a4DmDO2PFo,2023-03-25,0.9973892569541932,991.0,TV9,291.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MsoHDqdb7bY,2023-03-26,-0.9979448914527892,1143.0,TV9,186.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pF3659oilW4,2023-03-26,-0.9836506247520448,2739.0,TV9,324.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTrMWkdTLJ8,2023-03-27,0.9953540563583374,163841.0,Sakshi,271.0,476.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
6kLopD9YVAw,2023-03-27,-0.996002733707428,7313.0,ABN,312.0,10.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0mNDjWADuss,2023-03-28,-0.9930236339569092,1477.0,TV9,327.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
