ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, vidadala ,Kakani,vijayasai reddy,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,perni nani ,ap development,tadipatri,Anam Ramanarayana Reddy,janasena alliance with tdp,gudivada ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
sD8_y68T5tY,2023-02-01,-0.983382523059845,32635.0,ABN,373.0,9.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civijrg41Wc,2023-02-02,-0.9976702332496644,3293.0,ABN,437.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0LpON9WpYg,2023-02-02,0.9919559955596924,776.0,TV5,364.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0EfSpxJ5uAg,2023-02-02,-0.9979189038276672,1684.0,TV9,550.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G_W8xn4VBG0,2023-02-02,-0.9937884211540222,983.0,ABN,148.0,2.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bamz_7DbYew,2023-02-02,-0.9898424744606018,1649.0,TV9,346.0,2.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EgaUZHN3_U8,2023-02-02,-0.991306483745575,82726.0,TV9,234.0,59.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FoiWsHUnEOg,2023-02-02,-0.9920877814292908,4770.0,TV5,420.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1s1fqMTeOYM,2023-02-02,-0.9968306422233582,4326.0,TV5,158.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lVVYn67FrnU,2023-02-03,0.9946750402450562,594.0,Sakshi,288.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
40jkQn81gqA,2023-02-04,-0.9928814172744752,196389.0,TV5,379.0,77.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hfpVLTTFEJ0,2023-02-04,-0.998219072818756,3907.0,TV5,290.0,7.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HG-DjVM4hrs,2023-02-04,0.9980136156082152,65002.0,Sakshi,185.0,85.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9y366khUOVc,2023-02-05,0.9953077435493468,545.0,TV9,264.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BkL6wy0Oqc0,2023-02-05,0.9966148734092712,333.0,TV9,245.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zIsmd6BBgFk,2023-02-05,-0.992300510406494,10988.0,TV9,222.0,3.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wKuqqCfUKwk,2023-02-05,-0.9933934807777404,6197.0,TV9,332.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
TuMmWkwezx4,2023-02-05,-0.9824665784835817,357.0,TV9,403.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w8yh9k3nhaM,2023-02-05,-0.9980295300483704,23383.0,ABN,207.0,23.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nxgyd8i6VdA,2023-02-06,-0.9990087747573853,1707.0,TV9,237.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w3bgtk9LiAI,2023-02-06,-0.9987347722053528,513.0,ABN,480.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ng-wyS7oz_I,2023-02-06,-0.9924361109733582,2667.0,TV9,176.0,2.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pHC31SQmovE,2023-02-06,-0.9839030504226683,3318.0,TV9,265.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sw2J-51gI-w,2023-02-07,-0.9992161989212036,485.0,TV5,425.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
unRdWDqzowg,2023-02-07,-0.9981744289398192,343.0,TV5,440.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rzcYSblLB5w,2023-02-07,0.992989420890808,3045.0,TV5,182.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A5whH0Z-EYs,2023-02-07,0.997885286808014,783.0,TV5,475.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q8lARzewKZw,2023-02-08,-0.998254120349884,3887.0,Sakshi,500.0,5.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_GEpeDEj2ww,2023-02-08,-0.9958802461624146,2088.0,TV9,172.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A7ob9iaBhOY,2023-02-08,-0.997904658317566,2160.0,TV5,534.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAB1ZRGIdZU,2023-02-09,0.9956947565078736,3258.0,TV9,408.0,7.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2qMOYmKta8,2023-02-09,0.9950659275054932,2890.0,TV9,296.0,9.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uPIKkpGbYlQ,2023-02-09,-0.985273778438568,78469.0,TV9,197.0,169.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TfReR8duuzs,2023-02-09,0.9980425834655762,5813.0,Sakshi,337.0,25.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pG1B7OK0Pi0,2023-02-09,-0.998613715171814,17557.0,TV9,186.0,69.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG5OcXEDIik,2023-02-09,0.9957475066184998,3655.0,TV9,425.0,2.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKCt1B8R5Ag,2023-02-09,-0.9977160692214966,3475.0,TV5,315.0,5.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
iux_iCsy2wQ,2023-02-09,-0.9919964671134948,18836.0,ABN,381.0,7.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_nXQTGKeds0,2023-02-09,-0.9934865236282348,3413.0,ABN,485.0,3.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XDivuzj13dU,2023-02-09,0.9796820878982544,745.0,ABN,525.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HJu85ng5pM8,2023-02-09,-0.9917792677879332,1196.0,ABN,475.0,3.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wb-Kw6Fn2DQ,2023-02-09,0.9799023866653442,7352.0,TV9,166.0,11.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scXf1rFJfDA,2023-02-10,-0.9976885318756104,950.0,ABN,220.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4SzADf_69bk,2023-02-10,-0.997519552707672,842.0,TV9,104.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npJhzW2TiCU,2023-02-10,-0.9882779717445374,1630.0,TV5,445.0,2.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4mxZZekupA,2023-02-10,-0.9994606375694276,1418.0,TV9,216.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g0T2JxQ3dgo,2023-02-10,-0.9907582998275756,1939.0,TV9,375.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6K1kP9oJRU,2023-02-10,-0.9993314743041992,2847.0,Sakshi,311.0,3.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
49c59rHpVkw,2023-02-10,0.9569305181503296,1810.0,TV9,196.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lSBZw9EF5EA,2023-02-10,-0.9994636178016664,1260.0,ABN,220.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mBMIW-znGJ8,2023-02-10,-0.997095227241516,1212.0,TV5,297.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8LiLoKa6oY,2023-02-10,0.9672962427139282,3297.0,TV9,415.0,6.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
W_1I_UvRtcw,2023-02-10,-0.9957996010780334,4033.0,TV5,252.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgVZAL66Vg,2023-02-12,-0.995563507080078,8524.0,ABN,493.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SjHuEhDhS5g,2023-02-12,0.9973326921463012,2344.0,TV9,350.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8rFT9l_eo4A,2023-02-13,-0.9967349171638488,634.0,TV5,215.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q-xXeTvcK2A,2023-02-13,0.9964679479599,156257.0,Sakshi,153.0,165.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Mp-2BhpmOu8,2023-02-14,0.992983341217041,1177.0,ABN,510.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fvVRIgBPydo,2023-02-15,-0.998340368270874,5102.0,ABN,490.0,7.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6r9RNhuzaCw,2023-02-15,-0.989951193332672,18029.0,ABN,490.0,21.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
AbzPPiWmMSY,2023-02-16,0.9857034087181092,32743.0,TV5,405.0,43.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L4aMqm7b5Ug,2023-02-16,0.98426616191864,1132.0,TV9,282.0,1.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OWhdliOVrY4,2023-02-16,-0.9980714917182922,929.0,ABN,322.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7WskSorkmpE,2023-02-17,0.9986281394958496,182.0,TV5,162.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
T4Ajw2q6Lbk,2023-02-18,-0.9983680844306946,1387.0,TV9,247.0,4.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DtmAW-g8KLc,2023-02-18,-0.9994623064994812,509.0,TV9,143.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVfwgp2hkKo,2023-02-19,-0.998382568359375,3265.0,TV9,336.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEfEZiSh_34,2023-02-19,-0.9884318709373474,2915.0,TV9,107.0,0.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cdkb2td4J8,2023-02-20,0.997582197189331,2271.0,TV9,296.0,5.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x2fDaSoWBbk,2023-02-20,0.9881319403648376,3222.0,ABN,430.0,5.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K1YPUs1n69o,2023-02-20,0.9912765026092528,1738.0,TV9,300.0,3.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kbqIy0TKlOU,2023-02-20,-0.9857310652732848,2370.0,TV9,291.0,6.0,repalle.png,Anagani Satya Prasad,TDP,Repalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
