ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,Kakani,vijayasai reddy,kotamreddy ,undavalli arun kumar,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Corona,janasena alliance with tdp,gudivada ,Devineni Uma,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
_uE8BUawyoE,2023-01-10,0.9682406187057496,23003.0,Sakshi,239.0,7.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FChm1P0tlqY,2023-01-10,-0.9796661734580994,3018.0,TV9,310.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8rsG9AqXIc,2023-01-10,-0.995328426361084,2161.0,TV9,164.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pCeeRj1kHvA,2023-01-10,-0.9978600144386292,16747.0,Sakshi,203.0,42.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TptRcMQhXdo,2023-01-11,-0.9980319142341614,114952.0,Sakshi,319.0,244.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aXTvWWE09W0,2023-01-11,0.99684476852417,16440.0,Sakshi,381.0,17.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E_H-d0GQwZo,2023-01-11,-0.998678743839264,2958.0,ABN,340.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nPjngr8yv0A,2023-01-11,0.9910242557525636,10235.0,ABN,598.0,15.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a_rotjaD24U,2023-01-11,0.9937918782234192,7042.0,ABN,171.0,43.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERpF3Xwx1oA,2023-01-11,-0.9987655878067015,4714.0,ABN,288.0,10.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Te6uiYLs32c,2023-01-11,-0.9969664216041564,9898.0,Sakshi,409.0,16.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mQO2R9yiyJ0,2023-01-11,-0.9978299736976624,2361.0,ABN,125.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vEtQc56K7c4,2023-01-11,-0.9983000159263612,535.0,ABN,155.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ntoIP2fQhgM,2023-01-11,-0.99013090133667,3752.0,Sakshi,264.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pUq1H9k97D8,2023-01-11,0.993974506855011,1882.0,ABN,210.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3AnTmvwbw0,2023-01-11,-0.9908350706100464,101665.0,Sakshi,283.0,81.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OAAAjfSbVEk,2023-01-12,0.9979536533355712,1968.0,TV9,277.0,6.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imetWnobSNA,2023-01-12,0.9982251524925232,12860.0,TV9,59.0,26.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
dBnxMW3ZJCA,2023-01-12,0.9979588985443116,843.0,TV9,269.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XBhrKNBQbrA,2023-01-12,0.9896488189697266,49266.0,TV5,270.0,66.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGud9EGECQ,2023-01-12,0.9985925555229188,1215.0,TV9,284.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nJAIRiphz_U,2023-01-12,0.9986118078231812,741.0,TV9,283.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2OVkr-YsSI,2023-01-12,-0.9953848719596864,29706.0,Sakshi,275.0,18.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
RSWlbMeeje8,2023-01-12,-0.979453980922699,89822.0,Sakshi,110.0,44.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MGZT008OTq8,2023-01-12,-0.9975155591964722,387.0,ABN,308.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fNOAOOw8pOo,2023-01-12,0.9960193037986756,19709.0,ABN,349.0,39.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mzhz5NVblfo,2023-01-13,0.9967658519744872,1859.0,TV9,129.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V8U-Yy42tso,2023-01-13,-0.998634397983551,8296.0,ABN,310.0,9.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyqqd1KkWM4,2023-01-13,-0.9932175278663636,2613.0,TV9,172.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ZqDyNxbOo1Y,2023-01-13,0.9983589053153992,455.0,ABN,264.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wG1kIA-9pjs,2023-01-14,0.9966489672660828,4025.0,ABN,487.0,7.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScVM7_cNhjY,2023-01-14,0.9988116025924684,14586.0,ABN,499.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oh_MJaojY6s,2023-01-14,-0.9989056587219238,20132.0,ABN,415.0,38.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URTYNCEiKeA,2023-01-15,-0.9921352863311768,1493.0,TV9,257.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W2jU2nLqJpM,2023-01-16,0.9910733103752136,3071.0,TV9,216.0,4.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2MQHuNbeys,2023-01-17,0.9974318146705629,1886.0,TV5,202.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sxk5UDGEYWE,2023-01-17,0.9978265166282654,15591.0,TV9,127.0,14.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rJUfQk4pWNc,2023-01-18,0.9952182173728944,526.0,TV5,211.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5vepMBv_YE,2023-01-18,0.9967725872993468,1944.0,TV9,327.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8EGUZPffu-Q,2023-01-18,0.992855668067932,5255.0,TV9,324.0,23.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SAVCgORO-Qs,2023-01-18,-0.9989004135131836,3874.0,ABN,227.0,14.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G5EBtJ7Pz08,2023-01-19,0.994904398918152,1432.0,Sakshi,546.0,7.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u_2oKs3VC9U,2023-01-19,-0.988352119922638,9806.0,ABN,255.0,14.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mMQUjGpIKAA,2023-01-19,-0.995407223701477,6967.0,ABN,470.0,11.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dAWEQAx-OY,2023-01-19,-0.9971163272857666,229.0,ABN,195.0,4.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vgr1uj11Sl4,2023-01-19,-0.999306321144104,1197.0,ABN,225.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2n7Ev2NAdqY,2023-01-20,-0.9919751286506652,6591.0,ABN,413.0,6.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coBCg3iBvaI,2023-01-20,0.9982500672340392,57567.0,TV9,204.0,52.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3EEodTcCD0M,2023-01-21,-0.9994168281555176,2945.0,TV9,265.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMJYFw8in3s,2023-01-21,-0.9989564418792723,3008.0,TV9,402.0,4.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9Ikg5gpIYuQ,2023-01-21,0.988223671913147,2885.0,TV9,153.0,15.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bg6xkNopqo,2023-01-21,0.997269570827484,1746.0,TV9,346.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yv_2KiThW9k,2023-01-21,0.9980643391609192,4039.0,TV9,358.0,5.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uv1hI5K6Ysk,2023-01-22,-0.9932594895362854,2166.0,TV9,172.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGc5FBH3fLg,2023-01-22,0.997732639312744,49069.0,Sakshi,552.0,287.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jKrGG-H6JI8,2023-01-22,0.9986045956611632,6952.0,ABN,261.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XAZK8Mhq52E,2023-01-23,-0.9955332279205322,8704.0,TV9,186.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w3OlrEkcbDE,2023-01-23,0.9951283931732178,9481.0,TV9,233.0,7.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-h6qMZYZNvo,2023-01-23,-0.9971369504928588,9727.0,ABN,205.0,6.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
qFfAoxSIJQI,2023-01-23,0.9977176189422609,427.0,ABN,133.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qJHTc_WiaD8,2023-01-23,-0.9969837069511414,1538.0,Sakshi,317.0,5.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hccDCTwGtPQ,2023-01-23,-0.9678078293800354,8031.0,ABN,225.0,8.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5VPrlQlnooQ,2023-01-23,-0.9991577863693236,931.0,TV9,68.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rT6Jw3AONyM,2023-01-24,0.9969967603683472,1074.0,TV9,195.0,7.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL-TYfQZAOs,2023-01-24,0.983934223651886,2362.0,TV9,281.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9YOknJ2V_Fc,2023-01-24,0.9980064034461976,5806.0,TV9,384.0,10.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T28Gp6YvARI,2023-01-24,0.997323215007782,3686.0,TV9,254.0,12.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NmIxM8AqhT4,2023-01-24,-0.995024025440216,3854.0,TV9,264.0,6.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
