ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy, Botsa ,Kakani,vijayasai reddy,kotamreddy ,roja,nellore ,srikakulam,yuvashakti,tadepalli,Pension,suprem court,tdp leaders arrest,ap development,tadipatri,varahi ,nellore mekapati,nandigama,High Court
vjSxGh6Sld4,2023-04-04,-0.9986597299575806,4417.0,TV5,256.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
qoKm5Tjmquo,2023-04-04,0.9916151762008668,15187.0,ABN,185.0,24.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xmoBDAcmn9g,2023-04-04,-0.996565282344818,39669.0,ABN,245.0,192.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ev8Nc8AM9DM,2023-04-05,0.9957471489906312,2794.0,TV9,253.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9S4b5FbIk5A,2023-04-05,0.997654378414154,1942.0,TV9,338.0,12.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zCBzVrl0hKQ,2023-04-05,0.9983421564102172,2391.0,Sakshi,307.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WCs1PEPiaZc,2023-04-05,-0.9981186985969543,2582.0,ABN,265.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8o4KsWnOYGQ,2023-04-06,-0.9978457689285278,932.0,TV9,186.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
T0gh_vXou7M,2023-04-10,-0.983336865901947,2059.0,ABN,322.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IUoBnZXu8TA,2023-04-10,-0.9907958507537842,413.0,TV5,260.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XHE7yhfJc9Y,2023-04-10,-0.9838808178901672,12859.0,TV9,169.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kI-QXmPYIbM,2023-04-11,-0.9971765279769896,2705.0,TV9,106.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FHkRUy02jww,2023-04-12,-0.9932657480239868,2696.0,TV9,328.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cLSDXBOmJZM,2023-04-12,-0.9716203808784484,2381.0,TV9,171.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7tuKRZ4TQg,2023-04-13,-0.995631456375122,7582.0,TV9,253.0,23.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dk23DNVc3O4,2023-04-13,-0.99887615442276,6212.0,TV5,335.0,15.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
uZFK6Y22HQQ,2023-04-13,-0.9964256882667542,434.0,TV5,90.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4kTJ7_nAxSA,2023-04-14,-0.9979130625724792,3123.0,TV5,130.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
kmrYRrjFlAE,2023-04-14,-0.9976121187210084,18427.0,TV5,155.0,12.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e7vB3cwyS5A,2023-04-14,-0.997498333454132,2546.0,TV5,90.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XtmPyTKjV1c,2023-04-14,-0.9982191920280457,66410.0,TV5,185.0,87.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1yr7s4sIldQ,2023-04-14,-0.9992468357086182,7657.0,TV5,140.0,8.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GIuZq22hqkU,2023-04-14,-0.9952588677406312,28884.0,TV5,240.0,29.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
ZPb9WLFdRtM,2023-04-15,-0.9954611659049988,2867.0,Sakshi,344.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_eSQk1lpunI,2023-04-15,0.9983898401260376,12676.0,ABN,318.0,8.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FQvGuvMlO3I,2023-04-16,0.9979604482650756,927.0,TV9,261.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
TWxgkjxUGyw,2023-04-17,0.9982059001922609,4081.0,ABN,225.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
DBf7JeDlrIA,2023-04-18,-0.989301860332489,1559.0,TV5,100.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
IyFKXccu-Ic,2023-04-18,-0.9985474944114684,4008.0,TV5,305.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dCyqNLCbzoY,2023-04-18,-0.9967790246009828,3326.0,TV5,305.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
w9DhPcamOn8,2023-04-19,0.9978151321411132,19907.0,ABN,235.0,37.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyimEZY1UME,2023-04-19,-0.9928852915763856,5654.0,TV5,220.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
znSHLOEsMZk,2023-04-19,-0.9931076169013976,4116.0,TV5,190.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tHBvVhy54Ic,2023-04-19,-0.9980289340019226,57729.0,TV5,190.0,50.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6HHJDddHF3A,2023-04-19,-0.9987724423408508,1276.0,ABN,140.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
bo4RtFEJnt4,2023-04-19,-0.9981313347816468,7673.0,TV5,240.0,8.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kbTWbtGK81s,2023-04-19,-0.9991143345832824,53818.0,TV5,160.0,70.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
FS5MoPXvhSc,2023-04-19,0.9981990456581116,1853.0,ABN,300.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
glmfbts-a_c,2023-04-20,0.9942713975906372,1589.0,TV5,305.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UuA-Mjudqrk,2023-04-20,-0.9904888868331908,12968.0,TV5,265.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0DwYRYTAwvg,2023-04-20,0.9918981790542604,1869.0,TV9,59.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lK2Ycbg1i1g,2023-04-20,-0.994533896446228,6988.0,TV5,305.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ojwrWyPSzYY,2023-04-20,-0.957560896873474,1003.0,TV5,220.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mFsQZjKHXvg,2023-04-21,-0.9993983507156372,37095.0,TV5,280.0,81.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
nYAflEyjgtY,2023-04-21,-0.9982824325561525,3145.0,TV9,206.0,7.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
rUIY4whko0I,2023-04-21,0.9884922504425048,4326.0,TV9,235.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bmq_NMVnfyE,2023-04-21,-0.9972374439239502,19392.0,TV9,315.0,53.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0
mWRvzPy402E,2023-04-21,0.9915568828582764,6417.0,TV9,320.0,10.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
yzyV27-j45c,2023-04-22,-0.9879847764968872,1585.0,TV9,208.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DiLFK6fKong,2023-04-22,0.9980964064598083,23665.0,Sakshi,42897.0,7.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
