ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,bhuma akhila priya,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court,4 MLAs Suspension
xsFkPjCX7ok,2023-01-16,-0.9975169897079468,1008.0,ABN,245.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WE1wDIkF6cw,2023-01-16,-0.9969953298568726,2960.0,ABN,455.0,9.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DxupISKlcsA,2023-01-17,0.9977896213531494,1572.0,TV9,338.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DboFkV0VSlw,2023-01-17,0.9986273050308228,371.0,ABN,168.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
oyhwpaxGZ8Y,2023-01-17,0.9948135614395142,1178.0,TV9,264.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bx-3oeqtgmM,2023-01-17,0.997974455356598,1542.0,TV9,305.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hvHC9_9PGNU,2023-01-18,-0.9929006099700928,14548.0,TV5,287.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p0s55yoN5vU,2023-01-18,-0.9892613887786864,441.0,TV5,306.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bvsQ3T6Y3A,2023-01-18,-0.997731626033783,21997.0,ABN,350.0,45.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uRwQ-yJ0qUY,2023-01-18,-0.9897673726081848,2602.0,TV5,350.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fmmd1aWrwqU,2023-01-18,-0.9987612962722778,1620.0,ABN,227.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJiqo8Uer6I,2023-01-18,0.9967226386070251,906.0,ABN,300.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IkKAHjtCb-g,2023-01-20,-0.9956251978874208,9165.0,TV5,295.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qI4lsfqiLIE,2023-01-21,-0.9919272661209106,572.0,TV9,291.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u8QdQuEZhSk,2023-01-21,0.9982099533081056,744.0,TV9,305.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JgRWTLJP_Fo,2023-01-21,-0.9598125219345092,1067.0,TV5,273.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
WlmTQPSy3RA,2023-01-21,-0.998766303062439,4087.0,ABN,328.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpwvfFuclAM,2023-01-21,-0.9977908134460448,791.0,TV5,226.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oNiSrYK-540,2023-01-22,0.9933052659034728,541.0,TV5,93.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WXe_X5uNmds,2023-01-22,0.9975311160087584,786.0,TV5,421.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zW5WxpuD7-M,2023-01-22,-0.8403787612915039,551.0,TV5,346.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQYHN0auKXI,2023-01-22,-0.9991494417190552,1389.0,TV5,241.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
De3shxuNhZc,2023-01-23,0.9974607229232788,821.0,TV5,187.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xS83NRpa3Kk,2023-01-23,0.9908794164657592,1032.0,TV5,228.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21pKK6OUOvg,2023-01-23,0.9982293248176576,535.0,TV5,117.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_FL4X18vqDU,2023-01-23,-0.9936291575431824,877.0,TV5,238.0,4.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aSws9Z79pUA,2023-01-23,-0.9986121654510498,11957.0,TV5,205.0,23.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Ug-wn-w3eSk,2023-01-23,0.998275637626648,8202.0,Sakshi,426.0,18.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PjWoCWHNddg,2023-01-23,0.9922298789024352,568.0,TV5,62.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dBN1PUOjf0A,2023-01-23,-0.997654139995575,1889.0,TV5,171.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
WuFsp6SwWFc,2023-01-23,-0.9894000887870787,994.0,TV5,99.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QR8h85X2XM0,2023-01-24,0.9925161004066468,8394.0,TV5,291.0,22.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTP8XyE73-Q,2023-01-24,-0.9914599657058716,2498.0,Sakshi,283.0,7.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7SQ1V3SLKpM,2023-01-24,0.9938390851020812,774.0,TV5,189.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAxzCrIOtBM,2023-01-24,0.997506320476532,2089.0,Sakshi,388.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Edo27A-jCI,2023-01-24,-0.9931527376174928,7591.0,Sakshi,307.0,20.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
ZLFeofBTOeU,2023-01-25,-0.9879562258720398,3324.0,TV9,211.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfi3XsbFqG0,2023-01-25,0.9984986782073976,1724.0,ABN,297.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s_EMCPGDB2A,2023-01-26,0.998368203639984,4450.0,TV9,275.0,15.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFFfJfLDT94,2023-01-26,0.9987331032752992,5337.0,ABN,549.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qLOfRfSsWEw,2023-01-26,-0.9994320273399352,5813.0,ABN,405.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SuAbSwJB_HM,2023-01-26,-0.9901084899902344,12092.0,TV5,355.0,11.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81PFZ3_QP3c,2023-01-26,-0.986328661441803,1209.0,TV5,278.0,5.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-XHXC48HTJ0,2023-01-27,-0.9994431138038636,737.0,ABN,180.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0Jhbfqr5oKo,2023-01-28,-0.9905478358268738,9456.0,TV9,99.0,46.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHLFoZPAYqc,2023-01-28,0.9977964162826538,7408.0,ABN,452.0,89.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hGkII_Xvgn0,2023-01-28,0.9984309077262878,30522.0,Sakshi,495.0,93.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qLgXOzhm-4c,2023-01-28,-0.9957625269889832,1923.0,ABN,66.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_KU4W4ien_8,2023-01-30,0.987810492515564,4562.0,TV5,344.0,6.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kenuTR2ZsXQ,2023-01-30,-0.9985122084617616,6482.0,Sakshi,219.0,22.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZDnz1P7w7QQ,2023-01-30,0.9480796456336976,695.0,TV5,361.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cEHIZqacraI,2023-01-30,-0.9930536150932312,2653.0,TV5,411.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SEnBZpQYeWQ,2023-01-30,-0.9949016571044922,565.0,ABN,114.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja4241FeerE,2023-01-30,0.9976816177368164,7478.0,Sakshi,362.0,16.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uT0v1D1we2E,2023-01-31,0.9932560920715332,2834.0,TV5,223.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2O2XaszYSxA,2023-01-31,-0.987559735774994,699.0,TV5,49.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VQzWT-vKwwc,2023-01-31,0.998089611530304,15382.0,TV9,200.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HajyCLf63s0,2023-02-01,-0.997251570224762,1927.0,ABN,385.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGLF23EHYCk,2023-02-01,0.9965936541557312,3905.0,Sakshi,170.0,9.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OlzarFsKMr8,2023-02-01,0.9569863080978394,1923.0,TV9,240.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wd4p62yTWLo,2023-02-01,0.9944170713424684,1137.0,ABN,280.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6P5RkSVAYg,2023-02-02,0.9984734654426576,6414.0,TV9,268.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpNqnZp7n8Y,2023-02-02,-0.9989016056060792,2697.0,ABN,400.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gEMlm2CDUEE,2023-02-02,-0.9994070529937744,695.0,ABN,170.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZD6lDzhx1Y,2023-02-02,-0.9884390234947203,474.0,TV5,200.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
