ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
L5evvSbasoQ,2023-03-24,-0.9921934008598328,10221.0,TV9,255.0,16.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NIunzkts6CM,2023-03-26,-0.9983997941017152,715.0,TV9,324.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
igfSCQMFGmE,2023-03-26,-0.9959818124771118,67802.0,TV9,259.0,214.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wlw9CtvD8BA,2023-03-26,-0.9960054755210876,8097.0,TV9,301.0,5.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
NfBAyyXfY3o,2023-03-26,0.9969303011894226,4956.0,TV9,336.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TacjhideJ0g,2023-03-26,-0.9986186027526855,5574.0,TV9,314.0,16.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dvlPYOdS8NM,2023-03-26,-0.9992371797561646,4656.0,TV9,86.0,13.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BdXr1ffTtb8,2023-03-26,-0.9990044236183168,2162.0,TV9,309.0,6.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8xWmyOK0IRE,2023-03-26,-0.999371349811554,2323.0,TV5,278.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z-0iCUVnowk,2023-03-26,-0.994520366191864,9786.0,TV9,240.0,13.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cO5pjJTD2WE,2023-03-28,-0.9977349042892456,1527.0,TV9,275.0,9.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysg-HR-3bus,2023-03-28,-0.9898402690887452,5359.0,TV9,227.0,6.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4a_Bda5mEiI,2023-03-28,-0.9978380799293518,4582.0,TV9,158.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1NsWzZWlDBc,2023-03-28,0.9868908524513244,927.0,TV9,308.0,6.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lTvddH_vSE0,2023-03-28,-0.9992417097091676,751.0,ABN,149.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9XqN5KVmKOQ,2023-03-29,0.9960667490959167,14774.0,ABN,315.0,10.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LkUQocKJ5mg,2023-03-29,0.996285915374756,11785.0,TV5,270.0,8.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YF0a71o52CI,2023-03-29,-0.9992910623550416,426.0,TV9,61.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XFVMOux8se4,2023-03-29,-0.996476113796234,1654.0,TV9,238.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kLd2Pamamag,2023-03-29,-0.988290309906006,827.0,TV9,272.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FhWDsjTlAiI,2023-03-29,-0.9994038343429564,637.0,TV9,305.0,8.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ys-IJ3rIUZs,2023-03-31,-0.991640567779541,35793.0,TV9,205.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
PROoCMBQxqU,2023-03-31,-0.9989429116249084,110494.0,Sakshi,277.0,252.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FveaxniVJwI,2023-03-31,0.8919181823730469,2328.0,TV9,309.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
_6UGDmQeoXE,2023-03-31,-0.9988492727279664,5653.0,TV9,240.0,14.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAffZym7kz4,2023-03-31,-0.9894495606422424,8464.0,TV9,258.0,4.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skP1CCXLExg,2023-03-31,-0.9906436800956726,933.0,TV9,285.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eGdAwQxnWLE,2023-03-31,-0.9969552755355836,461.0,ABN,163.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8x1C_swvGE,2023-04-01,0.998604953289032,4397.0,TV9,260.0,9.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nYpruVahQoU,2023-04-01,0.9951169490814208,2840.0,TV9,120.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11sMBPRddS0,2023-04-02,-0.9991740584373474,880.0,TV9,91.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bAaDjZW0Ofw,2023-04-02,-0.9910023808479308,793.0,TV9,89.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ypgOo46rrus,2023-04-03,-0.9963843822479248,451.0,TV5,245.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tGoN6xs82T0,2023-04-04,-0.9950363039970398,2863.0,TV9,202.0,16.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XNY0DLw-eT4,2023-04-05,0.9926249384880066,2703.0,TV5,335.0,5.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QKWxdxqWhBs,2023-04-06,0.9985606074333192,2925.0,TV5,170.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j8YgtvcfYkU,2023-04-06,-0.9954765439033508,126779.0,TV9,226.0,15.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Qsn1scLSXMw,2023-04-07,0.9978613257408142,10181.0,Sakshi,241.0,8.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60aaQHKAnLw,2023-04-08,0.9984853863716124,5411.0,Sakshi,352.0,14.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mqW_kibL0pw,2023-04-08,-0.995788037776947,689.0,TV9,166.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYByDrF9f00,2023-04-08,-0.9985456466674804,480.0,TV9,272.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mlH47jaPqLY,2023-04-09,0.9980243444442748,3813.0,TV9,74.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RTHhRzwn4Lg,2023-04-10,-0.9973779916763306,1619.0,ABN,281.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wVvF6NZuE84,2023-04-10,-0.9978596568107604,979.0,TV5,335.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
C43e-ZdW1-8,2023-04-10,-0.9974021911621094,12562.0,TV5,305.0,14.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dz9mTlt7V44,2023-04-10,-0.998387098312378,1289.0,TV9,352.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viBXzjCOe84,2023-04-10,-0.9985572695732116,1299.0,TV9,313.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aQG2x6FOSzo,2023-04-10,-0.997878909111023,1370.0,ABN,148.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T0gh_vXou7M,2023-04-10,-0.983336865901947,2059.0,ABN,322.0,4.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wM-nHfA79Qo,2023-04-11,-0.9990363121032716,935.0,TV9,224.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IVzgib_rmWA,2023-04-11,-0.9987468719482422,738.0,TV9,234.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhE4JkMe42Q,2023-04-11,0.9796875715255736,3124.0,TV5,315.0,4.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
62egIYCjNS0,2023-04-11,-0.9993594288825988,475.0,TV9,191.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZfL1-ixuMQE,2023-04-11,-0.9963123202323914,829.0,TV5,188.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YCWf6cM9aPU,2023-04-12,-0.9959231615066528,2513.0,TV9,182.0,9.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2IX9W0P7QJE,2023-04-13,0.9927114248275756,1022.0,ABN,280.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
uZFK6Y22HQQ,2023-04-13,-0.9964256882667542,434.0,TV5,90.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r75vOa-ISyQ,2023-04-14,-0.9735752940177916,2220.0,TV5,280.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
zoeV5q1Ssf0,2023-04-15,-0.9785805940628052,1352.0,TV5,145.0,4.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R8FffW84oQM,2023-04-15,-0.9990604519844056,763.0,TV5,75.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sJYhIMFCWW8,2023-04-15,-0.990688681602478,2032.0,TV9,123.0,6.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Av070M2eGpo,2023-04-15,0.9906326532363892,1070.0,TV5,140.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eJg98fU7Lgc,2023-04-16,-0.9986978769302368,862.0,TV9,324.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JVrLh4ShRwg,2023-04-17,0.996188461780548,3435.0,TV9,183.0,7.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cs3PYZQWMNw,2023-04-17,-0.998285949230194,19137.0,TV5,261.0,47.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KB68Z0ULuBU,2023-04-18,-0.9929221868515016,17901.0,Sakshi,199.0,9.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yel4oJbA0Fw,2023-04-18,-0.9891581535339355,1567.0,TV5,333.0,13.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43Y6DqEzyIE,2023-04-19,-0.9968331456184388,6982.0,ABN,320.0,12.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ojwrWyPSzYY,2023-04-20,-0.957560896873474,1003.0,TV5,220.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEF9B3S7v-A,2023-04-20,-0.9705380797386168,44063.0,Sakshi,249.0,56.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RvUNVTMeTx0,2023-04-21,-0.9927666187286376,1661.0,TV9,140.0,10.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yx0VClIAFqg,2023-04-21,0.9934428930282592,339.0,TV9,287.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uwqTVe0PYAA,2023-04-22,-0.9921168684959412,697.0,TV5,355.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S700NGXsWrc,2023-04-22,-0.9894917011260986,1473.0,TV5,115.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wYLzN8817Ek,2023-04-22,-0.9948968291282654,1329.0,TV5,205.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nsqmlFdnFog,2023-04-22,-0.9982815980911256,1104.0,TV5,155.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M8AJQGnBjJU,2023-04-22,-0.987356662750244,623.0,TV5,160.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FPNBIDH42xs,2023-04-22,-0.9967032074928284,3740.0,ABN,219.0,6.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
