ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
myCaHQslGWI,2023-03-13,0.9982535243034364,7758.0,Sakshi,66.0,5.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i23cs6_ZcLM,2023-03-14,0.9986679553985596,2292.0,TV9,274.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
u84zucZD75Q,2023-03-15,-0.9862176775932312,992.0,TV9,266.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
zDozylCBl3c,2023-03-15,-0.9949786067008972,379333.0,ABN,245.0,232.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
I230yvH6bqk,2023-03-15,-0.9944235682487488,1568.0,TV9,261.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NZYKBI4ABQk,2023-03-16,0.997848629951477,11133.0,TV9,156.0,2.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1H0H1XLfruk,2023-03-16,-0.9860013723373412,17419.0,TV5,68.0,54.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QjU85MD43to,2023-03-16,-0.9989973902702332,6219.0,ABN,197.0,11.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
La8VD3kaR2k,2023-03-16,-0.9975141286849976,2548.0,TV5,309.0,4.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
yBcmcvF-70o,2023-03-16,-0.9994745850563048,956651.0,ABN,215.0,743.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_qcTi_HRFv4,2023-03-17,0.9983118772506714,1443.0,Sakshi,313.0,6.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NzcYIxYVRyI,2023-03-17,0.992581844329834,165180.0,ABN,156.0,97.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lfGPO1uwjjk,2023-03-18,0.998696744441986,18705.0,ABN,225.0,11.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fOnSJFT0JU4,2023-03-18,0.9964169263839722,1511.0,TV9,266.0,6.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UJrbXsiWvKA,2023-03-19,0.9091737270355223,4451.0,ABN,260.0,4.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2YG2G8Bqgw,2023-03-19,-0.9920682907104492,1384.0,TV9,258.0,7.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6a-gQz2Alhk,2023-03-19,-0.9929407835006714,439.0,ABN,256.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
LryKzM02cY8,2023-03-19,0.9974753260612488,4995.0,Sakshi,182.0,17.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ot6KhSJX-U4,2023-03-19,0.9896888732910156,31968.0,TV5,140.0,23.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZYgoXdYoLVc,2023-03-19,-0.997269093990326,911.0,TV9,250.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFa0Kdqx_A8,2023-03-20,-0.9923980832099916,678.0,TV9,266.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dyBYr6z046I,2023-03-21,-0.9974762797355652,697.0,ABN,170.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDkhS6en4i8,2023-03-21,-0.9991208910942078,7706.0,TV9,308.0,4.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nXMLhNj4i8k,2023-03-21,0.9842206239700316,3814.0,ABN,300.0,4.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
l5J02FC3lyY,2023-03-22,0.9976142644882202,550.0,TV5,60.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fHgrcHFP5eM,2023-03-22,0.9817917346954346,4891.0,TV9,193.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ty9dPKgAH5w,2023-03-22,0.997706651687622,13668.0,TV9,222.0,13.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y2khVv86LIA,2023-03-23,-0.9992995262145996,2586.0,ABN,290.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9zfhhz2jmUY,2023-03-23,-0.9958289265632628,955.0,ABN,210.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rL7M39nQLWo,2023-03-23,-0.9918557405471802,3062.0,ABN,335.0,12.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI-rYsFEqlE,2023-03-23,-0.9968823194503784,60852.0,TV9,148.0,46.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Rw5ZD4_cpQ,2023-03-23,-0.990108847618103,43449.0,TV9,41.0,14.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4bd8LSVMiuA,2023-03-24,-0.9954978227615356,32825.0,TV9,226.0,168.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
zFKZ3X7mkZM,2023-03-24,-0.9750091433525084,177596.0,Sakshi,317.0,376.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twmi2PRBpZM,2023-03-24,-0.9882588386535645,14922.0,TV9,64.0,44.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51aASGUV-ns,2023-03-24,0.9974274039268494,13922.0,TV9,178.0,49.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37097lx0syo,2023-03-24,0.9892577528953552,1285.0,TV9,280.0,4.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zRqX8m-Egto,2023-03-25,0.9938592314720154,14404.0,Sakshi,75.0,10.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ul36m9Cc3VU,2023-03-25,0.9975263476371764,3927.0,TV9,231.0,17.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
f06Fg0zU92U,2023-03-26,0.9981923699378968,3273.0,TV9,110.0,3.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GtFf5jYuZeQ,2023-03-26,-0.9970478415489196,40455.0,TV9,300.0,96.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73ZIhIEa_uU,2023-03-26,-0.9955114126205444,544.0,TV9,229.0,3.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VwRPGgDv2hA,2023-03-26,-0.9962324500083924,7962.0,TV9,358.0,10.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3sQwd_lp4w,2023-03-26,-0.9921606183052064,2770.0,TV9,246.0,3.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-SjrWAqmEAM,2023-03-26,-0.998066246509552,2910.0,TV9,337.0,2.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iqkNS90HEp0,2023-03-27,0.998315930366516,1792.0,TV5,347.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yX6MQsuP_DM,2023-03-27,0.99306982755661,5657.0,TV5,175.0,17.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bTK7mbgWP0,2023-03-27,-0.99614417552948,2368.0,TV9,223.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YdwcFiI1FZA,2023-03-27,-0.9974707365036012,3273.0,TV9,228.0,6.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tsro2oAQDhc,2023-03-27,0.9985925555229188,1213.0,TV9,178.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PiEfpf2JJ8w,2023-03-29,-0.9807305335998536,1616.0,TV5,160.0,6.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ks9yaalYrCQ,2023-03-29,-0.998822033405304,9340.0,TV5,180.0,31.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jR5qGnTK3BE,2023-03-29,0.9977357387542723,2540.0,TV9,260.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cb5cixgojFU,2023-03-29,0.9977003931999208,26347.0,TV5,140.0,24.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDGKl_rZauA,2023-03-29,-0.9948490262031556,14076.0,TV5,145.0,27.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
nfRRfQsEL0M,2023-03-29,-0.9959004521369934,2748.0,TV9,254.0,7.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dDfMF6mYQic,2023-03-31,-0.9976589679718018,133738.0,ABN,222.0,256.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FveaxniVJwI,2023-03-31,0.8919181823730469,2328.0,TV9,309.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
eqNc2x19u-g,2023-03-31,0.9944905042648317,4092.0,ABN,250.0,9.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebuC1aOz4DE,2023-03-31,-0.9938246011734008,519.0,TV5,264.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-Z-dHytIU,2023-03-31,-0.9974530339241028,40142.0,ABN,340.0,108.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3vJPhon7mg,2023-03-31,0.9953010082244872,6585.0,TV9,248.0,13.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wxnq8LyMRdY,2023-03-31,-0.9988023042678832,2197.0,ABN,80.0,4.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Q_DxUq37so,2023-03-31,-0.993465006351471,18694.0,ABN,265.0,22.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RgzwwTZ2tsg,2023-03-31,-0.988287627696991,4824.0,TV9,356.0,6.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JZR0VBihCYc,2023-03-31,0.995534896850586,942.0,TV9,266.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_SlfCheH-_Y,2023-03-31,0.9842196106910706,343.0,TV9,269.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2m24JOxEW88,2023-03-31,-0.9979573488235474,9457.0,TV9,230.0,32.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dxXKkqBiFaQ,2023-03-31,-0.9984731078147888,1026.0,ABN,318.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nd336zC1WfI,2023-03-31,-0.9973124265670776,27556.0,ABN,310.0,23.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gGgYOY628kw,2023-03-31,-0.9824452996253968,428.0,ABN,261.0,5.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qscrKVeCC1M,2023-04-01,-0.9987202882766724,434.0,TV9,72.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bPLFHxY0T4Q,2023-04-01,-0.9968979358673096,3198.0,TV9,206.0,3.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yz7HY0BWZGE,2023-04-02,-0.9991583824157716,4233.0,Sakshi,178.0,30.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
yFdFYW9CFjQ,2023-04-02,-0.5843082666397095,2462.0,TV9,258.0,13.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1SBCu9RkgxA,2023-04-03,0.9929330348968506,10052.0,TV9,285.0,13.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2KhbYF2e8hU,2023-04-03,0.9950409531593324,2626.0,TV5,352.0,6.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flm77kRUzvc,2023-04-03,-0.9923336505889891,1258.0,TV9,295.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iD8TnTR5V0U,2023-04-03,-0.9967697858810424,976.0,TV5,205.0,4.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ws1Ec36fuQo,2023-04-03,0.9793410897254944,626.0,ABN,225.0,0.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SrYf8Upooas,2023-04-03,0.998687207698822,3443.0,TV9,332.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfhn75Il6go,2023-04-03,-0.9629538655281068,3721.0,TV5,312.0,3.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
YPtomKQJQD8,2023-04-03,-0.9979045391082764,9214.0,Sakshi,266.0,19.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taZ5HrRmgu0,2023-04-04,-0.9957927465438844,14967.0,TV5,275.0,6.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gz3kkb9k_vs,2023-04-04,-0.9986563920974731,29416.0,TV9,123.0,29.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nlBbZbGUn2Q,2023-04-04,-0.9909939169883728,3170.0,ABN,285.0,10.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AsCcdjc9kzw,2023-04-04,0.9766022562980652,1496.0,ABN,289.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-osIrZiICwA,2023-04-04,-0.9988276362419128,1450.0,TV9,259.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbc4gbTLqRQ,2023-04-05,-0.9983641505241394,1514.0,TV9,301.0,3.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mreWmgHQPcc,2023-04-07,-0.9967498779296876,6940.0,TV9,321.0,11.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0R5eNWYEM7M,2023-04-07,-0.9869799613952636,1408.0,TV9,213.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_WFula-Csqk,2023-04-07,-0.9991568326950072,4758.0,TV9,237.0,24.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgJhJa7ROCo,2023-04-07,-0.9979209303855896,1005.0,TV5,247.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rTkpoSXQGnU,2023-04-07,0.9968031644821168,11668.0,ABN,354.0,1.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3fP486p0Kw,2023-04-07,0.99616938829422,14267.0,Sakshi,142.0,16.0,mantralayam.png,Y Balanagi Reddy,YSRCP,Mantralayam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
