ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy, vidadala ,Kakani,vijayasai reddy,privatization,kotamreddy ,lakshmi parvathi,Preethi,roja,vidya deevena,nellore ,srikakulam,yuvashakti,ram gopal varma,tadepalli,Buggana Rajendranath,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,Devineni Avinash,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
uRY9SQPqPZw,2023-01-18,-0.971399188041687,1361.0,TV9,241.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnt--5lurQc,2023-01-19,0.9979477524757384,658.0,TV9,109.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mMQUjGpIKAA,2023-01-19,-0.995407223701477,6967.0,ABN,470.0,11.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wCUuKQEbVe0,2023-01-19,0.9980721473693848,1371.0,TV5,349.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
la_yiOKp5CU,2023-01-19,-0.9909992218017578,3626.0,TV9,233.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
et3B5y5jtFk,2023-01-19,-0.9972665309906006,2822.0,TV9,253.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eg-Yxde_wGI,2023-01-19,0.9907628893852234,945.0,Sakshi,382.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IfkLWgbTqQs,2023-01-20,-0.9977399110794068,555.0,TV5,170.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GKQmuAbMZB0,2023-01-20,-0.9975200295448304,870.0,TV9,285.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fEe4bHnqXhc,2023-01-20,0.9963796734809875,861.0,Sakshi,237.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VBt_tXonnUA,2023-01-20,-0.9555777311325072,4009.0,TV5,185.0,5.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R6gXGKOdquE,2023-01-20,0.9950891137123108,242014.0,TV9,227.0,149.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CsfBSImeoKU,2023-01-20,-0.9942551255226136,13047.0,TV5,410.0,40.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LsWQTWULjhY,2023-01-21,0.9978602528572084,572.0,ABN,259.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ygYmIPJCevw,2023-01-21,0.9978658556938172,80135.0,TV9,491.0,51.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fWIGJvtSd0I,2023-01-22,-0.9978208541870116,2499.0,TV5,222.0,6.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XBoqyzc9y70,2023-01-22,-0.9976939558982848,31427.0,TV5,148.0,16.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
SmldnwqStXY,2023-01-23,0.995139479637146,26608.0,TV9,457.0,31.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_dT8bQu0nyI,2023-01-23,-0.9939634203910828,1624.0,ABN,241.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imwEsSNON1I,2023-01-23,-0.9939992427825928,48663.0,TV9,151.0,39.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lLswUwj4vcA,2023-01-23,-0.9945486187934875,2547.0,ABN,221.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0YIRFxe4PPI,2023-01-24,-0.9993276596069336,4256.0,ABN,175.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fhdhZ67GvdU,2023-01-24,-0.991822063922882,1013.0,TV9,88.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMSKO89IuYk,2023-01-24,0.9978845715522766,3906.0,TV5,259.0,5.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ED8p68R4Pyg,2023-01-24,0.9981278777122498,5662.0,ABN,250.0,6.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
U82_p2RRYAU,2023-01-24,0.994576930999756,5722.0,TV9,107.0,11.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGHbodFic-4,2023-01-24,-0.993833303451538,1623.0,TV9,119.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EaRXjM98Syc,2023-01-24,-0.9917659163475036,177771.0,TV5,399.0,61.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w6jRT9g7nQQ,2023-01-24,0.9941243529319764,7707.0,TV5,460.0,14.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EmlM7eKKXQQ,2023-01-24,-0.9969725608825684,18289.0,Sakshi,57.0,12.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WsH6OiQrysU,2023-01-24,0.9597681760787964,4264.0,Sakshi,132.0,6.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1hx3rVBgS7I,2023-01-24,0.9947000741958618,2994.0,ABN,295.0,8.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OdvWXU5HsnY,2023-01-24,0.9925493001937866,1953.0,TV5,335.0,6.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
-hJ55DAb9Fw,2023-01-24,0.998551309108734,1340.0,ABN,305.0,7.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rRhGH5U6unQ,2023-01-24,-0.9970898628234864,34927.0,ABN,395.0,73.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TcMxdkNnu-A,2023-01-24,-0.99692565202713,606.0,ABN,145.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m19OIKMwAcc,2023-01-25,0.9822085499763488,3293.0,TV9,81.0,8.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-JJiaZsWdPA,2023-01-25,-0.9991331696510316,5551.0,TV9,209.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m1tHiNYbNtI,2023-01-25,-0.9994527697563172,812.0,ABN,160.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dH-HMlHz4gI,2023-01-25,-0.9991495609283448,1724.0,TV9,210.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qlvnWfA8gBk,2023-01-25,-0.9954156875610352,815.0,TV9,292.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEjH4ifspCw,2023-01-25,-0.9966222047805786,788.0,ABN,319.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9K9XfcXYJzs,2023-01-25,0.9829046726226808,748.0,TV9,60.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ow2IWyXtfPg,2023-01-25,0.9734719395637512,513.0,ABN,356.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ycYEcVDTP0Y,2023-01-26,0.9984344840049744,1956.0,TV9,228.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Z0aOZ9zKcQ,2023-01-26,0.9884666204452516,3440.0,TV9,339.0,4.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQ0-9n58DdU,2023-01-26,-0.998720407485962,5403.0,TV9,308.0,11.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5C9IljTV5E,2023-01-26,-0.998163878917694,1526.0,TV9,368.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iCB_U7QMDTU,2023-01-26,0.9944376945495604,8532.0,Sakshi,502.0,21.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8qpSyEf_4Uo,2023-01-26,-0.9934086799621582,781.0,TV9,487.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auwk7ZWl7K0,2023-01-26,-0.9976446032524108,1483.0,TV9,377.0,5.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EWcYViz4R_g,2023-01-26,0.9988359808921814,2110.0,TV9,452.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxW-a5iFROA,2023-01-26,0.993245542049408,5981.0,TV9,337.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FulytsAVVK0,2023-01-26,0.9986500144004822,565.0,Sakshi,178.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7bUd_62G3U,2023-01-26,-0.999113380908966,3770.0,TV9,337.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQ8bsM4AaNQ,2023-01-26,-0.9774470329284668,4985.0,TV5,379.0,6.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53zu8tKl-T8,2023-01-27,-0.9994009733200072,1340.0,ABN,585.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VnE6-_KXyzQ,2023-01-27,0.9924524426460266,17720.0,TV9,526.0,13.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGHaE0q0W8M,2023-01-27,-0.9775570631027222,9905.0,TV5,431.0,13.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
