ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,razole.png,rapka.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,Advocate _Sravan Kumar.png,vishakapatnam_west.png,chodavaram.png,kakinada.png,narsapuram_l.png,eluru.png,venkat_krishna.png,palakollu.png,rajinikanth.png,gudivada.png,cheepurupali.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vishakapatnam_south.png,kalayan_durg.png,murthy.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,rayachoti.png,nandyal_l.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,pawan.png,Narasannapeta.png
PLUwDgr5os0,2023-02-21,306.0,213.0,281930.0,-0.9992271661758424,TV9,janasena alliance with tdp,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMJfHhWrXc0,2022-10-18,350.0,33.0,7151.0,0.993250012397766,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WyaqyTnim-c,2023-04-04,58.0,1.0,8152.0,-0.9983606934547424,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPY644yztwU,2023-01-25,325.0,1.0,639.0,-0.9982872605323792,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b-Vj4RRMA7Q,2023-03-14,356.0,12.0,20331.0,-0.9973408579826356,TV5,janasena alliance with tdp,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
Ek0objwA284,2023-01-24,203.0,22.0,1641.0,-0.9706628322601318,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
phZckf1uBtI,2023-01-25,142.0,4.0,5805.0,0.99737286567688,TV9,janasena alliance with tdp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gt2fGwEjPPs,2022-11-14,255.0,0.0,851.0,-0.9991263747215272,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dLoj8BVWkgw,2023-02-23,214.0,9.0,8200.0,-0.997955322265625,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhYI-qp8ybs,2022-12-29,135.0,2.0,1413.0,-0.681219756603241,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_vtXwYggzf4,2022-12-29,311.0,0.0,1546.0,-0.9968630075454712,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEfNkaNgrDk,2022-11-10,116.0,0.0,791.0,0.9973741769790648,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b14bD7n9OEI,2022-11-29,400.0,2.0,792.0,-0.9984153509140016,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I4AELJ_Ws6Y,2023-02-04,421.0,1.0,2248.0,-0.9930631518363952,TV9,janasena alliance with tdp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Yb05TCoefmo,2023-01-16,516.0,7.0,4088.0,-0.9970661997795104,TV5,janasena alliance with tdp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
_sD5HGBfG3o,2023-04-02,239.0,10.0,5983.0,-0.9901726245880128,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YZFIZkRxWAA,2023-01-22,252.0,8.0,1920.0,0.9885823726654052,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jkg2EUQw2fY,2023-02-04,350.0,15.0,8072.0,-0.9921066761016846,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Dr38tKBtrY,2023-03-14,145.0,2.0,1256.0,-0.999414324760437,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VbvAAJHCxVU,2023-03-12,320.0,436.0,270081.0,0.998656153678894,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9iBq4xgnLbU,2022-11-08,340.0,0.0,2402.0,-0.9935771822929382,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-l4PoILP-J4,2023-01-08,350.0,56.0,36443.0,0.9927756786346436,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VaAxyde81O0,2023-04-06,341.0,4.0,1299.0,0.9969713687896729,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5p_q-RizwhI,2022-08-26,107.0,0.0,1859.0,0.9979764819145204,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n6pn0GBvFZY,2022-12-14,227.0,4.0,2219.0,0.9907053112983704,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4E0A5KfUYvA,2023-02-24,331.0,11.0,12189.0,-0.9861239194869996,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TvFvOhdrRd0,2023-01-08,269.0,0.0,1642.0,-0.9748128652572632,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SzBCEm07X1U,2023-01-04,222.0,28.0,1727.0,-0.9989284873008728,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
Wihzp-F245U,2023-03-15,289.0,0.0,566.0,0.9985402822494508,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DsibmJHilP8,2023-03-27,177.0,8.0,3862.0,-0.9973438382148744,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xh62kum7E6c,2023-04-01,269.0,37.0,12885.0,-0.998079776763916,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
y1rOUU50I3Y,2023-01-09,325.0,53.0,17022.0,-0.994643211364746,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZjAIrMcRmb0,2022-10-18,145.0,318.0,255272.0,0.9958964586257936,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PTrePsh2SSU,2023-03-10,222.0,0.0,2290.0,0.9987114667892456,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M7VAoZBNsd0,2023-03-26,90.0,117.0,167040.0,-0.9949671626091005,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y80HdGR_dVw,2022-11-21,315.0,35.0,44005.0,0.9888389110565186,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QNzEW5Z47as,2023-04-14,85.0,0.0,2525.0,0.9940255880355836,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IozIswL7EZc,2023-04-10,283.0,2.0,2942.0,-0.9992048144340516,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP4NtMZGIRw,2023-04-20,262.0,14.0,12454.0,-0.9986446499824524,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUcgBhi-OJc,2023-02-07,116.0,36.0,18669.0,0.9944401979446412,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tqM6mSQQh_Y,2023-01-30,122.0,1.0,2575.0,-0.9978556036949158,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ZIGzysOFeE,2022-12-07,273.0,1.0,2597.0,0.9978281855583192,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNT_8Kba02I,2023-03-19,325.0,54.0,39944.0,-0.9915397763252258,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
f9x9rWPZDzM,2022-11-30,208.0,2.0,23092.0,-0.9885822534561156,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWjweYL94fE,2021-04-12,209.0,142.0,24812.0,-0.9986751675605774,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j1zCu1A4enE,2022-08-31,455.0,0.0,758.0,0.998428463935852,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DiSoh7kK1zg,2023-02-10,115.0,3.0,3582.0,0.9939131140708924,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8Fj_Gs6rKg,2022-05-09,306.0,101.0,49304.0,-0.9784466624259948,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OeOg-9MWbfs,2022-10-07,280.0,105.0,29477.0,-0.9387742877006532,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9n0um5hkMAY,2023-03-22,169.0,37.0,10528.0,-0.9986680746078492,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lqPUcHdowlY,2023-04-09,230.0,17.0,2937.0,-0.9967601895332336,TV9,janasena alliance with tdp,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3HgRodazI0,2022-09-06,41.0,0.0,544.0,0.9981776475906372,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taRRSdK3F4E,2023-02-23,320.0,312.0,153500.0,0.9983918070793152,TV5,janasena alliance with tdp,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
A7qVSBVubmU,2023-03-30,257.0,160.0,34161.0,-0.9983356595039368,TV9,janasena alliance with tdp,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
j_hvV3ZuWEE,2022-09-17,115.0,2.0,1908.0,0.9985994696617126,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2za9420AVI,2022-11-07,235.0,41.0,15982.0,-0.9991432428359984,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bfrULT-OvCo,2023-04-04,105.0,32.0,27989.0,0.98411625623703,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_6He9bWSYN4,2023-04-04,213.0,1.0,787.0,-0.9920365810394288,TV9,janasena alliance with tdp,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Xaz2HpNmw30,2023-04-04,331.0,135.0,51806.0,0.9976869821548462,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bQ5EKK2JMPc,2023-03-07,150.0,0.0,1368.0,-0.9908609390258788,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mg8H_NpfVWU,2022-10-29,210.0,45.0,41407.0,0.994292378425598,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w-wWtLQx9KQ,2023-03-15,290.0,159.0,149004.0,-0.997836410999298,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wfvZ_QEEfJI,2023-01-08,192.0,1.0,1160.0,-0.9941337704658508,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ip0j_U-O-aA,2023-03-03,247.0,4.0,9581.0,-0.9903687834739684,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vt7ZSFvMT3c,2023-01-11,126.0,2.0,1172.0,0.9978365302085876,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSOmWIbErIY,2022-08-21,211.0,4.0,5547.0,0.998513638973236,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QKPbJ_UZajk,2022-10-18,298.0,205.0,161887.0,-0.9983000159263612,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sz4huAu_A6g,2023-01-16,283.0,18.0,7396.0,-0.9890407919883728,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lhO00E6sBWI,2023-03-15,281.0,6.0,3227.0,0.9937625527381896,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kgOs6vWwgbA,2022-09-26,236.0,1.0,1037.0,0.998764157295227,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4EC3C9HcUnE,2022-10-10,98.0,7.0,4206.0,0.9971380233764648,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n5ArFECAe6U,2023-01-11,325.0,1.0,1226.0,-0.9990326166152954,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RWkxZTMjcak,2022-11-05,263.0,1.0,1237.0,0.9955219030380248,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qbjcVGKof2U,2022-10-11,161.0,16.0,28253.0,0.997273862361908,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PnbvQdcCa8o,2022-08-27,215.0,0.0,1311.0,-0.9897848963737488,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWzEPtivj9E,2022-11-23,330.0,2.0,3230.0,0.9876046180725098,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
alwbFjh7nho,2022-10-01,145.0,17.0,4276.0,-0.9984126091003418,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EQfGmOVAF2w,2023-01-25,159.0,1.0,1633.0,0.9897990226745604,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xqByr60i7JE,2022-12-06,225.0,15.0,15289.0,0.9969413876533508,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1zoj6m885Z4,2022-12-07,238.0,4.0,28979.0,0.9857352375984192,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtTevornDRU,2023-04-12,54.0,49.0,30826.0,-0.9984686970710754,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3ZFSjyrt8o,2023-04-13,235.0,4.0,2478.0,-0.9968711733818054,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KGpcwtCPyWU,2023-03-16,189.0,0.0,5190.0,0.9967283010482788,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QTu8Z2gf2O4,2023-03-16,135.0,10.0,15139.0,-0.9977726340293884,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2UzUavcoIg,2023-03-15,326.0,2.0,5187.0,-0.9987157583236694,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uaHnNgDbshI,2022-09-22,375.0,58.0,52083.0,0.9941258430480956,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
