ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,kurnool.png,gandhar_nellore.png,penukonda.png,vizianagaram_.png,vijayawada_l.png,gannavaram_vamsi.png,machillipatnam.png,jaggayyapeta.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,mummidivaram.png,alur.png,vishakapatnam_west.png,chodavaram.png,kakinada.png,eluru.png,venkat_krishna.png,palakollu.png,rajinikanth.png,gudivada.png,peddapuram.png,mandanapalli.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,rayachoti.png,nandikotkur.png,tadepalligudem.png,tekkali.png,pawan.png,kakinada_city.png
bs_v0gbPvGQ,2022-12-09,143.0,6.0,3737.0,-0.9986863732337952,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J5ZOJR64dlI,2023-03-04,171.0,4.0,2783.0,0.9962551593780518,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2sdKQc0mjQs,2022-04-07,370.0,189.0,268219.0,-0.9980131387710572,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HQjn1OFly1s,2023-01-14,116.0,21.0,16242.0,0.9987228512763976,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCq4598B4nI,2023-02-06,81.0,1.0,938.0,-0.995698094367981,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gStEmAKD0Yk,2023-02-02,195.0,22.0,14701.0,0.9915191531181335,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lc3qwpXd_2o,2022-09-18,42899.0,24.0,86648.0,0.9943150877952576,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j0w7KRA3LH8,2022-10-18,820.0,147.0,11229.0,0.9900466799736024,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hJR4WEw-bdY,2022-03-14,208.0,209.0,35430.0,0.9987240433692932,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mEp6ZVbN3WI,2022-10-23,60.0,1.0,625.0,-0.9977856874465942,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CWJMyvJNEdQ,2022-07-07,279.0,25.0,7351.0,0.9971446394920348,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YW4M4aFD73U,2023-04-03,810.0,425.0,136906.0,0.997521698474884,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hYWX1sN7Jig,2022-10-31,105.0,20.0,4005.0,-0.9979459643363952,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
_dnEPScHu6g,2023-04-15,742.0,19.0,4247.0,-0.9977685213088988,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jLUwtndw0eo,2022-10-17,75.0,3.0,4786.0,-0.940088152885437,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BFzMwUxGMc,2023-02-27,226.0,0.0,2534.0,-0.9884070754051208,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Npv3XST_hic,2022-08-18,296.0,136.0,51302.0,-0.9984546899795532,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mfQtlIphb3I,2023-02-11,211.0,25.0,5416.0,-0.9994763731956482,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1eOd-2bs3FY,2022-11-28,78.0,1.0,1548.0,-0.9988512992858888,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yHJ-4lMCZjg,2022-01-25,175.0,22.0,10704.0,-0.990119695663452,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
QAlCpAlP8rM,2022-11-27,176.0,1.0,684.0,-0.9975969195365906,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awGv7VRG-B0,2023-04-09,172.0,2.0,1404.0,-0.9936103224754332,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4i2iPsXDrLc,2020-03-16,287.0,8.0,1755.0,-0.9994370341300964,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
h9aYPEv8cqI,2023-01-12,42900.0,81.0,87418.0,0.9944964051246644,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IebPrBb4KeI,2023-01-27,269.0,54.0,22299.0,-0.9990348815917968,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-VLVYtt6APw,2023-03-13,314.0,5.0,902.0,-0.998646318912506,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_V0op7V4IR0,2021-08-06,4710.0,59.0,17137.0,0.9962388277053832,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDdQFuYIIls,2023-01-20,108.0,2.0,1307.0,-0.9764786958694458,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zk6cVsjQO5g,2022-06-27,189.0,63.0,60416.0,-0.9926589131355286,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3tau0zM_Lig,2022-02-11,193.0,4.0,2562.0,0.9874414205551147,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zX7C5IKngFQ,2022-01-22,203.0,208.0,57317.0,-0.9987241625785828,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
_K-JMrPSogw,2022-12-07,190.0,3.0,8529.0,-0.9893227219581604,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sE_g0pHidA8,2023-04-03,255.0,38.0,20351.0,-0.9980803728103638,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wQGXvHbxzDo,2023-03-23,233.0,10.0,23264.0,0.9986687898635864,Sakshi,perni nani ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vFrAqgdYaA,2022-12-02,482.0,92.0,45506.0,0.9918539524078368,Sakshi,perni nani ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DhNwhJv1RDQ,2022-01-21,24547.0,3.0,38030.0,0.9963136315345764,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o6eTIEMFHls,2023-01-05,337.0,72.0,63829.0,0.9937798380851746,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDwjtWpBQ84,2022-10-18,200.0,13.0,3448.0,-0.9932861924171448,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfhn75Il6go,2023-04-03,312.0,3.0,3721.0,-0.9629538655281068,TV5,perni nani ,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
O3tGMXFmmEc,2022-06-27,63.0,32.0,29461.0,-0.9986489415168762,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NxYW3cXpDzc,2023-02-07,255.0,3.0,2492.0,0.9930186867713928,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OeOg-9MWbfs,2022-10-07,280.0,105.0,29477.0,-0.9387742877006532,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pYQQKLwJ_Hs,2022-12-05,218.0,11.0,4264.0,0.9985589385032654,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QWn7qeVbxa8,2023-03-15,493.0,132.0,20593.0,0.9978252649307252,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jntDVZp33Kc,2022-06-19,368.0,401.0,82426.0,0.9907556176185608,Sakshi,perni nani ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bnpMW3CCCvo,2022-11-27,180.0,42.0,7413.0,-0.995507001876831,TV9,perni nani ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rnaMGyM8G54,2023-02-02,460.0,22.0,4211.0,0.9928053021430968,TV5,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VK6-ksSNfOE,2023-01-28,65.0,3.0,5243.0,0.9984459280967712,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rC-gKkhhhzI,2023-03-23,278.0,0.0,882.0,0.993059515953064,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lPKJ9vTGhdU,2022-11-20,85.0,1.0,1325.0,0.9943934679031372,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1VnP9aElJ0,2022-11-30,373.0,1.0,1423.0,-0.994565725326538,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pFc8YEHntp0,2023-02-13,106.0,29.0,57166.0,-0.9940715432167052,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4GPWWOJ_xw,2022-02-25,407.0,0.0,146624.0,0.9936909675598145,Sakshi,perni nani ,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3erOBxZ2aI,2022-02-10,73.0,22.0,14041.0,0.9987329840660096,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArP9eWX3mEI,2022-10-19,42896.0,18.0,73185.0,-0.9979307651519777,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aAuDQDFQN-E,2023-02-01,360.0,44.0,22706.0,-0.997190535068512,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MgcOFnWyJpE,2023-01-13,125.0,31.0,3979.0,-0.9991055130958556,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aDPHa-GZ7h0,2023-02-27,154.0,1.0,372.0,-0.9977706670761108,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ACt-3gv-q6M,2023-02-14,263.0,6.0,3684.0,0.9895129799842834,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hBKlbhrJtXM,2022-04-27,142.0,172.0,47885.0,0.9866808652877808,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_YYV7TU9XSg,2023-01-11,278.0,3.0,1866.0,0.9971430897712708,TV5,perni nani ,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DNzgJvFPtg,2023-03-21,120.0,1.0,4849.0,-0.9988744854927064,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NzqxZSzlnjs,2023-03-17,213.0,21.0,111845.0,0.9955201148986816,TV9,perni nani ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TNzLD5jjLwI,2022-11-09,60.0,6.0,6066.0,-0.970073401927948,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clbqeVrmtdI,2023-03-28,59.0,0.0,402.0,-0.9987830519676208,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VKFG0oIudWw,2022-03-14,221.0,45.0,10584.0,-0.9988699555397034,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6VeZrP_xPm0,2023-02-02,538.0,83.0,56847.0,0.98956561088562,TV5,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
eQ8ADZRlN5g,2022-09-21,67.0,8.0,9457.0,-0.9973216652870178,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbakPmY0imw,2022-06-07,36299.0,30.0,147673.0,0.996557593345642,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t00ZoqKlpFA,2022-12-28,30.0,25.0,7188.0,0.9733176231384276,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EK-2ocgddZ4,2021-09-25,44.0,9.0,4824.0,0.993913471698761,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHeUeW7noos,2022-03-23,317.0,117.0,163817.0,0.9979718327522278,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1aQkMJXSOE,2022-06-07,203.0,263.0,55674.0,-0.9991188645362854,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ndOS5B_ukM,2022-11-07,70.0,1.0,861.0,0.9793037176132202,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CvdG2MqCCs8,2022-12-13,304.0,2.0,2233.0,-0.9974374771118164,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_TUvELJmvmg,2022-11-27,392.0,143.0,25053.0,0.99245423078537,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WCvUzGqKIx0,2023-04-03,170.0,0.0,2013.0,-0.9763226509094238,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ru-faTGJHdE,2022-09-18,505.0,233.0,25109.0,0.9982821941375732,Sakshi,perni nani ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAaA9Xqn29c,2022-11-18,218.0,9.0,1505.0,-0.998283624649048,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5TSsAczF2tM,2023-04-10,343.0,1.0,2518.0,-0.9991362690925598,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eBtcP97WwVI,2023-02-25,123.0,5.0,2706.0,-0.9982482194900512,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyVqxkGtV04,2022-07-09,324.0,17.0,9749.0,-0.9938054084777832,Sakshi,perni nani ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ritoy4Ysg4g,2023-03-14,59.0,41.0,20501.0,0.9887276887893676,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UYvY2SQiVMw,2023-04-14,268.0,2.0,1144.0,0.9969636797904968,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wpOTImmG9xU,2023-04-14,220.0,303.0,64105.0,-0.9994648098945618,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mD_RAZsqo9o,2021-10-29,238.0,13.0,2720.0,0.9910227060317992,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fR5FBkwyxWM,2022-02-25,453.0,237.0,47561.0,0.994514226913452,Sakshi,perni nani ,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qoZRLl0Itt0,2022-12-12,512.0,77.0,36783.0,0.9984569549560548,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k8DaycH9nHg,2022-10-12,225.0,7.0,25885.0,-0.9918001294136048,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JLRx7QE9Q_8,2023-02-07,107.0,25.0,4542.0,-0.9862802028656006,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9zvfbaBaHoo,2023-03-27,97.0,15.0,2761.0,-0.999413251876831,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fyVXDhoExDw,2023-01-28,17.0,37.0,57771.0,-0.996325433254242,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fQzUpG10E10,2022-09-26,85.0,0.0,2408.0,0.9945337772369384,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
