ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,banaganapalle.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,Advocate _Sravan Kumar.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,puthalapattu.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,cheepurupali.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vinukonda.png,kalayan_durg.png,kaikuluru.png,murthy.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,bhimavaram.png,pamarru.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,denduluru.png,pawan.png,Narasannapeta.png
Q9HLAs5zqQk,2023-02-21,95.0,1.0,1208.0,0.9909414649009703,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCWbuedW1dE,2022-11-27,262.0,3.0,2470.0,-0.9974302649497986,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFDfKBl3RRM,2022-10-29,162.0,0.0,1358.0,-0.9978668093681335,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUUw41caCUM,2022-11-03,272.0,22.0,15438.0,-0.9932748079299928,TV5,tdp leaders arrest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8oPS__DeQA,2023-03-17,69.0,0.0,594.0,0.972697913646698,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lNHR0hLWYBc,2023-04-05,144.0,2.0,2841.0,-0.9986912608146667,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JRV611ggDhs,2022-10-26,171.0,0.0,4020.0,-0.9988176226615906,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5RRnUUAYWQE,2023-04-10,317.0,16.0,13648.0,-0.998467981815338,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LtWIe5pRIzs,2023-03-08,160.0,0.0,1204.0,-0.998765468597412,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lEPQJyRPzlc,2023-04-07,136.0,0.0,530.0,-0.9947656393051147,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jkg2EUQw2fY,2023-02-04,350.0,15.0,8072.0,-0.9921066761016846,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_tYuB0FnMA,2023-03-16,315.0,17.0,19754.0,0.9848403334617616,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoGVwNlmM-8,2023-03-23,203.0,1.0,970.0,-0.9903870224952698,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lt6wXVLAqfM,2022-10-16,150.0,13.0,7140.0,-0.9904651641845704,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erLpx1Ye2iw,2023-04-16,298.0,16.0,26931.0,-0.989059031009674,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jnfLh2DCR50,2022-11-29,184.0,0.0,2559.0,-0.9952834248542786,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54WIANU1Psc,2023-04-17,285.0,14.0,20518.0,-0.9918308854103088,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xxScsWaBxVY,2023-04-22,120.0,7.0,2541.0,-0.9943882822990416,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hVZkBSrVhzs,2023-01-19,135.0,26.0,11121.0,-0.9979487061500548,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP4gTqERAU0,2021-11-11,183.0,38.0,12260.0,-0.9967567324638368,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hhfPL1Dh2uQ,2023-04-18,101.0,13.0,2418.0,-0.9834948182106018,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T9spKt_HP9Q,2022-10-16,215.0,8.0,7481.0,-0.997839331626892,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7A6keEsfLiY,2023-02-21,85.0,13.0,7008.0,-0.9978468418121338,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNhpqxUKSyY,2023-03-25,345.0,51.0,20676.0,-0.9976738095283508,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rq_pk9Z9MGo,2023-04-14,70.0,1.0,473.0,-0.9834011793136596,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8XSqOhibUO0,2023-02-21,104.0,2.0,2094.0,-0.9984554052352904,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eLjXxGJhiQ,2022-12-09,232.0,0.0,468.0,-0.999283730983734,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OqUflJO4UgI,2023-03-02,208.0,0.0,423.0,-0.9945247173309326,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYghbzvV1jA,2023-01-10,220.0,5.0,3215.0,-0.9985337257385254,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaOI2ZAXJwc,2023-03-14,148.0,3.0,665.0,-0.9972975850105286,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x-gNPJ3US_I,2023-04-05,321.0,1.0,2983.0,-0.995684027671814,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xtd_pF5S44U,2022-08-30,281.0,1.0,1605.0,0.995887815952301,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jv_khsOCO7g,2022-11-14,380.0,2.0,3943.0,-0.9985792636871338,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kO88ONiHyss,2022-08-24,197.0,0.0,731.0,-0.9983491897583008,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7UPFKstjtI,2022-11-12,445.0,4.0,3351.0,-0.998798370361328,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JwLWYm6V6Sk,2023-03-18,145.0,67.0,271677.0,-0.9962054491043092,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wJvmE-5hifE,2023-02-28,93.0,0.0,460.0,-0.997488021850586,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axfxOXneLYg,2023-03-25,132.0,35.0,47649.0,-0.9942460656166076,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
oMQcgZr0vj8,2023-03-15,231.0,1.0,1327.0,-0.9980949759483336,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vfX95HjlWE,2022-11-03,116.0,12.0,11106.0,-0.9978514909744264,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0PQs_A-jEUc,2022-08-30,146.0,2.0,1808.0,-0.9986396431922911,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3zkLuctfdE,2022-09-16,153.0,5.0,5469.0,-0.998853325843811,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KeFS1IB5BD4,2023-02-09,274.0,4.0,2207.0,-0.9988242983818054,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kR2Fzhqoat0,2023-01-31,255.0,31.0,25913.0,-0.9327524304389954,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fCKDQU2VGdQ,2022-11-04,289.0,1.0,3295.0,0.9928663969039916,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRS8ECjVTC0,2023-02-18,216.0,7.0,2980.0,-0.998570680618286,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4IXZTfX6KTE,2022-09-03,75.0,0.0,2283.0,0.9972333312034608,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rbe2BNJ2xVM,2023-04-15,86.0,0.0,729.0,-0.9744652509689332,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sE_g0pHidA8,2023-04-03,255.0,38.0,20351.0,-0.9980803728103638,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QHk-3vO4vkk,2022-12-22,201.0,1.0,10858.0,-0.9164120554924012,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQm050EqYdo,2023-03-25,200.0,2.0,1609.0,-0.9983117580413818,ABN,tdp leaders arrest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
TQ1ggj7GHtU,2022-11-03,298.0,3.0,4551.0,-0.9979331493377686,TV5,tdp leaders arrest,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcAlSXi-YK4,2023-04-06,329.0,1.0,1150.0,-0.998720407485962,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m6NNetkPLy0,2022-10-18,189.0,2.0,3087.0,0.9907297492027284,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wMB_QuyuqPk,2023-01-06,188.0,14.0,17360.0,0.9880058169364928,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BikQ2iQ4clY,2022-10-13,80.0,38.0,58365.0,0.9811505079269408,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i9wVvUPb42c,2023-04-03,132.0,0.0,1321.0,-0.9922927618026732,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A7LNgjaoaOA,2023-04-17,89.0,0.0,734.0,-0.9745253324508668,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT6hma3UnpM,2023-03-19,275.0,7.0,14966.0,0.9963365793228148,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cPonbmBsLgo,2023-02-21,104.0,5.0,4854.0,-0.9975475668907166,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eC2Uv2cl9-M,2023-03-03,104.0,1.0,2270.0,-0.9970007538795472,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8Tl4VNmo5Ug,2022-11-29,283.0,7.0,3518.0,-0.9985861778259276,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bmG91VksdU,2023-04-18,270.0,17.0,15480.0,0.9923782348632812,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5iieZvj6L8,2022-11-30,28.0,12.0,4585.0,-0.9963425993919371,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yB_bRdKX_XA,2023-02-21,260.0,4.0,1513.0,-0.9994159936904908,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJAR7g-CIh4,2023-01-03,240.0,2.0,5478.0,-0.99530029296875,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BET9Bq4c-M4,2023-04-05,193.0,7.0,3475.0,-0.9961448907852172,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QvOjjitfbbw,2022-11-03,140.0,62.0,14304.0,-0.993120551109314,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bFQ1hPG5gP8,2023-04-02,274.0,0.0,1370.0,0.9888126850128174,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oH7Hh6ADwGk,2023-02-21,305.0,168.0,73156.0,-0.9971526861190796,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-odDol6cXNs,2023-03-24,96.0,7.0,934.0,-0.9937282800674438,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OqYTXT1jEyw,2022-10-19,304.0,6.0,4925.0,-0.9915538430213928,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9T0GmornDFE,2022-10-14,363.0,2.0,2648.0,-0.9987308382987976,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eZM2zRhdges,2023-04-22,75.0,3.0,1029.0,0.986746907234192,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7XN-jwbkpfM,2023-04-14,259.0,7.0,18532.0,0.983029305934906,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_YKz6GzmjQo,2023-04-16,290.0,60.0,106553.0,0.9923285841941832,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z8EX4q3NxFg,2023-01-10,203.0,0.0,1808.0,-0.9979990124702454,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
xCnGoTyFxZo,2023-02-17,297.0,1.0,3387.0,-0.9956158399581908,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4GxxZDMUWg,2023-02-28,316.0,1.0,1930.0,-0.9944751858711244,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WZCrDnnYStA,2023-02-27,135.0,0.0,971.0,-0.9984915256500244,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FmEFzu0ecE8,2023-01-28,182.0,3.0,5496.0,-0.997872233390808,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_4QptnTNTJQ,2022-10-27,235.0,17.0,21441.0,-0.9989612102508544,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bFuzc__E82M,2022-01-25,339.0,560.0,375362.0,-0.9986135959625244,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
kOMPftKEVtk,2022-08-25,271.0,6.0,3013.0,-0.997869610786438,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2qhqHCSWoQ,2023-02-27,215.0,1.0,5298.0,0.9840710163116456,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T5NMQ6vI8ag,2022-08-28,255.0,1.0,2229.0,-0.9993844032287598,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFuH_ezxR_Q,2023-03-19,221.0,2.0,2907.0,-0.9981886744499208,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDn_zJe7J4g,2023-03-04,300.0,0.0,749.0,-0.992703914642334,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uuj-bqQyRcI,2023-02-28,111.0,0.0,1245.0,-0.9993420243263244,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pnPqLY9Pl7Q,2023-04-05,183.0,2.0,3967.0,-0.99433833360672,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
